draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
5851,9570.906,0.974,0.735,2.0,7.0,0.0,-9570.718,4.164,-0.264
5852,9570.316,1.0,0.726,2.0,7.0,0.0,-9569.786,4.178,-0.303
5853,9569.554,0.994,0.569,2.0,7.0,0.0,-9569.511,4.188,-0.213
5854,9570.65,0.941,0.614,3.0,7.0,0.0,-9570.62,4.201,-0.272
5855,9570.96,0.921,0.735,3.0,7.0,0.0,-9570.166,4.162,-0.23
5856,9570.887,1.0,0.726,1.0,1.0,0.0,-9570.454,4.184,-0.293
5857,9570.895,1.0,0.569,2.0,7.0,0.0,-9569.737,4.165,-0.269
5858,9569.448,0.738,0.614,1.0,1.0,0.0,-9569.437,4.212,-0.259
5859,9571.245,0.981,0.735,1.0,3.0,0.0,-9570.667,4.171,-0.256
5860,9571.247,0.977,0.726,3.0,7.0,0.0,-9569.924,4.171,-0.257
5861,9570.895,0.882,0.569,1.0,1.0,0.0,-9570.396,4.165,-0.269
5862,9570.554,1.0,0.614,2.0,3.0,0.0,-9569.452,4.19,-0.305
5863,9570.674,0.842,0.735,1.0,3.0,0.0,-9570.391,4.191,-0.242
5864,9571.103,0.843,0.726,2.0,3.0,0.0,-9570.244,4.189,-0.258
5865,9570.894,0.879,0.569,1.0,3.0,0.0,-9569.656,4.188,-0.244
5866,9570.801,1.0,0.614,2.0,3.0,0.0,-9570.405,4.183,-0.295
5867,9570.924,0.944,0.735,1.0,3.0,0.0,-9569.99,4.187,-0.292
5868,9571.103,0.689,0.726,2.0,3.0,0.0,-9568.835,4.189,-0.258
5869,9570.93,1.0,0.569,1.0,1.0,0.0,-9570.83,4.188,-0.246
5870,9570.794,0.967,0.614,2.0,3.0,0.0,-9570.263,4.199,-0.274
5871,9570.751,0.955,0.735,1.0,1.0,0.0,-9570.72,4.186,-0.298
5872,9570.533,0.85,0.726,1.0,1.0,0.0,-9570.53,4.196,-0.248
5873,9571.266,0.972,0.569,1.0,3.0,0.0,-9570.656,4.18,-0.269
5874,9570.885,0.987,0.614,2.0,7.0,0.0,-9570.159,4.159,-0.248
5875,9570.136,0.786,0.735,2.0,3.0,0.0,-9569.337,4.189,-0.225
5876,9570.474,0.978,0.726,2.0,5.0,0.0,-9569.769,4.185,-0.227
5877,9571.218,0.986,0.569,2.0,5.0,0.0,-9571.144,4.172,-0.264
5878,9570.821,0.897,0.614,2.0,3.0,0.0,-9569.839,4.172,-0.223
5879,9568.038,0.855,0.735,2.0,3.0,0.0,-9567.958,4.135,-0.268
5880,9570.982,0.993,0.726,1.0,3.0,0.0,-9570.096,4.163,-0.231
5881,9571.268,1.0,0.569,2.0,5.0,0.0,-9571.199,4.175,-0.249
5882,9570.973,1.0,0.614,3.0,7.0,0.0,-9570.787,4.185,-0.289
5883,9568.014,0.892,0.735,2.0,3.0,0.0,-9565.931,4.233,-0.311
5884,9570.802,0.988,0.726,2.0,3.0,0.0,-9570.72,4.159,-0.223
5885,9571.005,0.896,0.569,2.0,3.0,0.0,-9570.382,4.161,-0.248
5886,9571.164,0.992,0.614,2.0,7.0,0.0,-9570.522,4.168,-0.24
5887,9568.014,0.63,0.735,1.0,1.0,0.0,-9566.379,4.233,-0.311
5888,9570.758,0.878,0.726,2.0,7.0,0.0,-9569.963,4.184,-0.233
5889,9569.55,0.874,0.569,2.0,7.0,0.0,-9568.562,4.218,-0.3
5890,9570.929,0.933,0.614,2.0,5.0,0.0,-9570.569,4.174,-0.281
5891,9568.473,0.887,0.735,2.0,3.0,0.0,-9566.849,4.186,-0.342
5892,9570.758,0.785,0.726,1.0,3.0,0.0,-9569.579,4.184,-0.233
5893,9570.522,0.97,0.569,2.0,7.0,0.0,-9568.114,4.158,-0.266
5894,9571.136,1.0,0.614,1.0,1.0,0.0,-9570.974,4.177,-0.276
5895,9568.58,0.994,0.735,3.0,7.0,0.0,-9567.132,4.22,-0.26
5896,9569.783,0.629,0.726,2.0,3.0,0.0,-9566.558,4.14,-0.21
5897,9571.17,0.981,0.569,2.0,3.0,0.0,-9570.264,4.174,-0.27
5898,9571.115,0.991,0.614,2.0,3.0,0.0,-9571.022,4.182,-0.245
5899,9568.902,1.0,0.735,2.0,3.0,0.0,-9567.431,4.186,-0.336
5900,9570.867,0.999,0.726,2.0,7.0,0.0,-9569.642,4.198,-0.273
5901,9570.229,0.957,0.569,2.0,5.0,0.0,-9569.462,4.15,-0.208
5902,9571.216,0.999,0.614,2.0,7.0,0.0,-9571.079,4.176,-0.244
5903,9570.99,0.944,0.735,2.0,3.0,0.0,-9568.615,4.195,-0.279
5904,9570.311,0.983,0.726,2.0,3.0,0.0,-9570.271,4.194,-0.313
5905,9568.96,0.852,0.569,2.0,3.0,0.0,-9568.534,4.133,-0.236
5906,9570.337,0.845,0.614,2.0,3.0,0.0,-9570.112,4.193,-0.237
5907,9571.121,0.995,0.735,3.0,7.0,0.0,-9570.889,4.19,-0.278
5908,9571.082,1.0,0.726,3.0,7.0,0.0,-9570.35,4.186,-0.25
5909,9568.981,1.0,0.569,3.0,7.0,0.0,-9568.268,4.17,-0.185
5910,9571.193,0.999,0.614,2.0,3.0,0.0,-9570.373,4.182,-0.276
5911,9571.233,0.947,0.735,1.0,3.0,0.0,-9570.148,4.172,-0.245
5912,9571.111,0.959,0.726,2.0,7.0,0.0,-9570.394,4.164,-0.246
5913,9566.169,0.902,0.569,3.0,7.0,0.0,-9564.508,4.204,-0.38
5914,9571.051,0.984,0.614,2.0,5.0,0.0,-9570.681,4.164,-0.234
5915,9570.618,0.888,0.735,2.0,3.0,0.0,-9570.495,4.152,-0.239
5916,9570.826,0.989,0.726,2.0,3.0,0.0,-9570.793,4.161,-0.223
5917,9567.069,0.952,0.569,2.0,3.0,0.0,-9564.961,4.24,-0.302
5918,9571.164,0.966,0.614,1.0,3.0,0.0,-9570.649,4.179,-0.243
5919,9571.255,0.957,0.735,2.0,3.0,0.0,-9570.39,4.171,-0.252
5920,9570.674,0.905,0.726,2.0,3.0,0.0,-9570.091,4.173,-0.22
5921,9567.449,1.0,0.569,2.0,3.0,0.0,-9566.757,4.237,-0.303
5922,9571.194,0.958,0.614,2.0,3.0,0.0,-9570.969,4.169,-0.256
5923,9571.255,0.621,0.735,1.0,3.0,0.0,-9569.561,4.171,-0.252
5924,9570.889,1.0,0.726,1.0,1.0,0.0,-9570.694,4.172,-0.225
5925,9566.727,0.854,0.569,1.0,1.0,0.0,-9566.394,4.241,-0.297
5926,9571.054,0.869,0.614,2.0,5.0,0.0,-9570.266,4.193,-0.274
5927,9571.058,0.953,0.735,2.0,3.0,0.0,-9570.956,4.176,-0.235
5928,9569.748,0.747,0.726,3.0,7.0,0.0,-9568.821,4.202,-0.24
5929,9568.293,1.0,0.569,2.0,3.0,0.0,-9566.294,4.192,-0.349
5930,9570.808,0.902,0.614,2.0,7.0,0.0,-9570.109,4.184,-0.235
5931,9571.034,0.958,0.735,2.0,5.0,0.0,-9570.602,4.191,-0.285
5932,9566.938,0.81,0.726,2.0,3.0,0.0,-9566.773,4.211,-0.214
5933,9568.942,1.0,0.569,2.0,3.0,0.0,-9568.277,4.192,-0.339
5934,9570.578,0.984,0.614,2.0,7.0,0.0,-9570.369,4.179,-0.223
5935,9571.034,0.813,0.735,1.0,3.0,0.0,-9570.234,4.191,-0.285
5936,9569.497,1.0,0.726,2.0,5.0,0.0,-9566.914,4.211,-0.258
5937,9570.775,0.94,0.569,2.0,7.0,0.0,-9567.303,4.163,-0.268
5938,9570.568,1.0,0.614,2.0,3.0,0.0,-9570.415,4.155,-0.255
5939,9570.832,0.835,0.735,2.0,5.0,0.0,-9570.15,4.186,-0.239
5940,9571.275,0.911,0.726,2.0,3.0,0.0,-9568.854,4.182,-0.259
5941,9569.84,0.987,0.569,2.0,7.0,0.0,-9569.776,4.162,-0.194
5942,9570.47,0.97,0.614,1.0,1.0,0.0,-9570.329,4.154,-0.259
5943,9571.297,1.0,0.735,1.0,3.0,0.0,-9570.947,4.18,-0.26
5944,9571.262,0.996,0.726,2.0,3.0,0.0,-9571.245,4.173,-0.259
5945,9567.635,0.935,0.569,2.0,3.0,0.0,-9567.264,4.124,-0.167
5946,9570.628,0.999,0.614,3.0,7.0,0.0,-9570.133,4.167,-0.282
5947,9570.985,0.919,0.735,1.0,3.0,0.0,-9570.94,4.173,-0.278
5948,9571.201,0.982,0.726,3.0,7.0,0.0,-9571.119,4.176,-0.243
5949,9568.042,0.969,0.569,2.0,3.0,0.0,-9567.092,4.141,-0.162
5950,9569.909,0.952,0.614,2.0,3.0,0.0,-9569.705,4.168,-0.301
5951,9571.134,0.985,0.735,1.0,3.0,0.0,-9570.741,4.19,-0.276
5952,9570.001,0.857,0.726,3.0,7.0,0.0,-9569.322,4.145,-0.205
5953,9568.408,0.983,0.569,2.0,3.0,0.0,-9567.59,4.153,-0.168
5954,9569.398,0.896,0.614,1.0,1.0,0.0,-9569.181,4.168,-0.309
5955,9570.643,0.941,0.735,2.0,3.0,0.0,-9570.544,4.192,-0.303
5956,9570.244,0.945,0.726,2.0,3.0,0.0,-9568.786,4.15,-0.209
5957,9569.953,0.977,0.569,2.0,7.0,0.0,-9566.196,4.177,-0.207
5958,9570.587,0.981,0.614,3.0,7.0,0.0,-9567.545,4.173,-0.292
5959,9571.23,1.0,0.735,2.0,7.0,0.0,-9570.694,4.184,-0.257
5960,9570.244,0.313,0.726,1.0,3.0,0.0,-9565.908,4.15,-0.209
5961,9570.954,1.0,0.569,3.0,7.0,0.0,-9570.085,4.16,-0.236
5962,9570.293,0.98,0.614,2.0,3.0,0.0,-9569.975,4.207,-0.274
5963,9569.979,0.798,0.735,2.0,3.0,0.0,-9569.763,4.205,-0.253
5964,9569.025,0.832,0.726,2.0,3.0,0.0,-9567.519,4.134,-0.191
5965,9570.986,0.937,0.569,2.0,7.0,0.0,-9570.27,4.178,-0.234
5966,9571.205,0.96,0.614,2.0,3.0,0.0,-9569.921,4.186,-0.258
5967,9570.417,0.978,0.735,1.0,3.0,0.0,-9569.34,4.204,-0.303
5968,9569.702,0.878,0.726,2.0,3.0,0.0,-9568.074,4.138,-0.224
5969,9570.774,0.996,0.569,2.0,7.0,0.0,-9570.542,4.187,-0.298
5970,9568.381,0.541,0.614,1.0,3.0,0.0,-9568.045,4.212,-0.236
5971,9570.047,0.885,0.735,2.0,3.0,0.0,-9569.357,4.196,-0.32
5972,9570.952,0.993,0.726,2.0,7.0,0.0,-9569.48,4.162,-0.229
5973,9570.941,0.993,0.569,3.0,7.0,0.0,-9570.574,4.195,-0.265
5974,9567.807,0.994,0.614,2.0,3.0,0.0,-9567.579,4.172,-0.337
5975,9568.842,0.603,0.735,1.0,3.0,0.0,-9566.742,4.208,-0.235
5976,9570.774,0.79,0.726,2.0,3.0,0.0,-9569.257,4.162,-0.22
5977,9570.134,0.863,0.569,2.0,3.0,0.0,-9569.508,4.205,-0.258
5978,9571.027,0.885,0.614,2.0,3.0,0.0,-9566.104,4.192,-0.263
5979,9565.697,0.909,0.735,2.0,3.0,0.0,-9564.59,4.104,-0.184
5980,9571.161,0.989,0.726,2.0,7.0,0.0,-9570.663,4.18,-0.277
5981,9570.857,0.933,0.569,2.0,3.0,0.0,-9569.352,4.191,-0.25
5982,9571.258,0.995,0.614,2.0,7.0,0.0,-9570.511,4.176,-0.248
5983,9569.753,0.951,0.735,2.0,5.0,0.0,-9565.138,4.215,-0.308
5984,9569.987,0.869,0.726,2.0,7.0,0.0,-9569.245,4.189,-0.319
5985,9570.998,0.932,0.569,2.0,7.0,0.0,-9569.704,4.186,-0.289
5986,9571.293,0.995,0.614,2.0,7.0,0.0,-9571.085,4.18,-0.263
5987,9570.774,0.917,0.735,2.0,3.0,0.0,-9569.082,4.168,-0.279
5988,9569.216,0.891,0.726,3.0,7.0,0.0,-9568.626,4.141,-0.259
5989,9569.218,0.68,0.569,1.0,3.0,0.0,-9568.329,4.159,-0.299
5990,9570.32,0.779,0.614,2.0,3.0,0.0,-9569.949,4.159,-0.275
5991,9571.163,1.0,0.735,2.0,3.0,0.0,-9570.734,4.188,-0.263
5992,9569.441,1.0,0.726,2.0,3.0,0.0,-9568.733,4.161,-0.187
5993,9567.531,0.905,0.569,2.0,3.0,0.0,-9567.057,4.142,-0.294
5994,9570.858,1.0,0.614,2.0,3.0,0.0,-9570.423,4.165,-0.27
5995,9565.709,0.578,0.735,2.0,3.0,0.0,-9565.099,4.104,-0.181
5996,9570.238,1.0,0.726,2.0,3.0,0.0,-9569.403,4.146,-0.231
5997,9570.817,1.0,0.569,2.0,3.0,0.0,-9568.069,4.195,-0.257
5998,9570.83,1.0,0.614,2.0,3.0,0.0,-9570.717,4.193,-0.254
5999,9570.81,1.0,0.735,2.0,3.0,0.0,-9565.53,4.177,-0.227
6000,9570.127,0.965,0.726,1.0,1.0,0.0,-9569.996,4.145,-0.234
6001,9570.215,0.99,0.569,2.0,3.0,0.0,-9570.187,4.188,-0.314
6002,9571.035,0.991,0.614,2.0,7.0,0.0,-9570.575,4.192,-0.284
6003,9569.858,0.826,0.735,2.0,5.0,0.0,-9568.324,4.206,-0.253
6004,9570.201,0.927,0.726,2.0,3.0,0.0,-9569.592,4.156,-0.202
6005,9570.553,0.929,0.569,2.0,7.0,0.0,-9569.058,4.167,-0.283
6006,9570.876,0.923,0.614,2.0,7.0,0.0,-9570.079,4.191,-0.249
6007,9569.858,0.47,0.735,1.0,3.0,0.0,-9566.745,4.206,-0.253
6008,9569.588,0.865,0.726,3.0,7.0,0.0,-9568.995,4.138,-0.234
6009,9569.682,0.947,0.569,2.0,3.0,0.0,-9569.668,4.16,-0.293
6010,9569.966,0.845,0.614,2.0,5.0,0.0,-9566.444,4.205,-0.319
6011,9570.605,1.0,0.735,1.0,1.0,0.0,-9570.007,4.2,-0.262
6012,9568.642,0.911,0.726,2.0,3.0,0.0,-9568.346,4.134,-0.254
6013,9570.243,1.0,0.569,2.0,5.0,0.0,-9569.137,4.155,-0.268
6014,9569.375,0.931,0.614,2.0,3.0,0.0,-9568.968,4.22,-0.305
6015,9570.378,0.883,0.735,1.0,3.0,0.0,-9569.05,4.183,-0.222
6016,9569.735,0.996,0.726,2.0,3.0,0.0,-9568.455,4.159,-0.191
6017,9570.989,0.98,0.569,1.0,3.0,0.0,-9569.895,4.16,-0.239
6018,9569.98,0.961,0.614,2.0,3.0,0.0,-9569.093,4.202,-0.32
6019,9570.636,0.983,0.735,2.0,7.0,0.0,-9569.773,4.191,-0.303
6020,9570.784,0.851,0.726,2.0,3.0,0.0,-9568.677,4.172,-0.222
6021,9570.285,0.809,0.569,3.0,7.0,0.0,-9569.235,4.184,-0.222
6022,9570.095,0.937,0.614,2.0,3.0,0.0,-9569.28,4.193,-0.318
6023,9570.993,0.999,0.735,2.0,3.0,0.0,-9570.389,4.193,-0.262
6024,9571.086,0.959,0.726,2.0,5.0,0.0,-9569.13,4.191,-0.265
6025,9570.085,0.955,0.569,1.0,1.0,0.0,-9569.93,4.187,-0.221
6026,9569.237,0.489,0.614,3.0,7.0,0.0,-9564.274,4.22,-0.32
6027,9571.034,0.955,0.735,3.0,7.0,0.0,-9570.646,4.169,-0.27
6028,9571.228,1.0,0.726,2.0,7.0,0.0,-9571.068,4.172,-0.263
6029,9569.566,0.58,0.569,1.0,3.0,0.0,-9565.202,4.154,-0.284
6030,9570.33,0.841,0.614,3.0,7.0,0.0,-9567.82,4.183,-0.221
6031,9570.453,0.87,0.735,2.0,3.0,0.0,-9569.741,4.201,-0.305
6032,9571.17,0.981,0.726,3.0,7.0,0.0,-9570.629,4.169,-0.26
6033,9571.187,1.0,0.569,2.0,3.0,0.0,-9569.515,4.167,-0.251
6034,9569.641,0.963,0.614,3.0,7.0,0.0,-9569.504,4.179,-0.318
6035,9569.831,0.778,0.735,2.0,3.0,0.0,-9568.014,4.215,-0.297
6036,9570.858,0.933,0.726,2.0,3.0,0.0,-9570.427,4.174,-0.226
6037,9571.196,0.991,0.569,3.0,7.0,0.0,-9571.093,4.168,-0.253
6038,9569.26,0.73,0.614,3.0,7.0,0.0,-9565.936,4.221,-0.288
6039,9569.426,0.942,0.735,3.0,7.0,0.0,-9568.815,4.193,-0.331
6040,9570.432,0.883,0.726,1.0,3.0,0.0,-9569.849,4.191,-0.236
6041,9571.175,1.0,0.569,3.0,7.0,0.0,-9571.134,4.174,-0.24
6042,9570.861,1.0,0.614,3.0,7.0,0.0,-9569.494,4.158,-0.249
6043,9569.542,0.985,0.735,3.0,7.0,0.0,-9568.088,4.139,-0.239
6044,9569.418,0.961,0.726,2.0,3.0,0.0,-9569.116,4.137,-0.238
6045,9571.212,0.996,0.569,2.0,7.0,0.0,-9570.872,4.186,-0.273
6046,9570.653,0.945,0.614,1.0,1.0,0.0,-9570.599,4.156,-0.255
6047,9570.1,1.0,0.735,1.0,1.0,0.0,-9569.578,4.144,-0.235
6048,9570.027,1.0,0.726,1.0,1.0,0.0,-9569.474,4.143,-0.235
6049,9571.258,0.994,0.569,2.0,7.0,0.0,-9571.028,4.175,-0.248
6050,9571.206,0.999,0.614,3.0,7.0,0.0,-9570.611,4.178,-0.245
6051,9570.277,1.0,0.735,1.0,1.0,0.0,-9570.027,4.146,-0.231
6052,9570.534,0.93,0.726,3.0,7.0,0.0,-9566.064,4.169,-0.287
6053,9571.195,0.981,0.569,2.0,3.0,0.0,-9571.05,4.169,-0.243
6054,9571.282,1.0,0.614,2.0,7.0,0.0,-9571.21,4.176,-0.263
6055,9568.996,0.532,0.735,1.0,3.0,0.0,-9564.536,4.171,-0.32
6056,9571.225,0.935,0.726,2.0,3.0,0.0,-9570.063,4.177,-0.27
6057,9571.18,0.985,0.569,3.0,7.0,0.0,-9570.993,4.173,-0.268
6058,9571.183,0.982,0.614,1.0,3.0,0.0,-9571.181,4.173,-0.268
6059,9570.254,1.0,0.735,2.0,3.0,0.0,-9569.21,4.194,-0.236
6060,9571.013,0.912,0.726,2.0,3.0,0.0,-9570.63,4.172,-0.275
6061,9570.575,0.88,0.569,2.0,3.0,0.0,-9569.847,4.173,-0.217
6062,9570.364,0.922,0.614,2.0,3.0,0.0,-9569.99,4.207,-0.297
6063,9571.049,1.0,0.735,2.0,3.0,0.0,-9570.439,4.19,-0.259
6064,9570.739,0.926,0.726,1.0,1.0,0.0,-9570.683,4.166,-0.276
6065,9570.803,1.0,0.569,2.0,3.0,0.0,-9570.601,4.172,-0.222
6066,9570.372,0.965,0.614,2.0,3.0,0.0,-9569.836,4.207,-0.296
6067,9571.273,1.0,0.735,2.0,3.0,0.0,-9571.083,4.182,-0.26
6068,9570.674,0.992,0.726,3.0,7.0,0.0,-9570.378,4.163,-0.272
6069,9570.874,1.0,0.569,2.0,3.0,0.0,-9570.77,4.167,-0.223
6070,9570.651,1.0,0.614,1.0,1.0,0.0,-9570.408,4.201,-0.294
6071,9571.273,0.432,0.735,1.0,3.0,0.0,-9569.019,4.182,-0.26
6072,9571.119,1.0,0.726,1.0,3.0,0.0,-9570.758,4.166,-0.257
6073,9571.108,1.0,0.569,2.0,3.0,0.0,-9570.859,4.169,-0.235
6074,9570.013,0.755,0.614,1.0,3.0,0.0,-9569.021,4.174,-0.305
6075,9569.633,0.649,0.735,2.0,3.0,0.0,-9568.678,4.147,-0.265
6076,9569.297,0.817,0.726,2.0,3.0,0.0,-9568.784,4.216,-0.268
6077,9570.856,0.942,0.569,2.0,7.0,0.0,-9570.262,4.187,-0.295
6078,9570.966,1.0,0.614,2.0,3.0,0.0,-9570.137,4.196,-0.277
6079,9570.304,1.0,0.735,2.0,3.0,0.0,-9569.468,4.147,-0.232
6080,9570.319,1.0,0.726,2.0,3.0,0.0,-9569.464,4.178,-0.304
6081,9570.858,0.979,0.569,2.0,7.0,0.0,-9570.257,4.173,-0.284
6082,9569.702,0.651,0.614,1.0,3.0,0.0,-9568.544,4.164,-0.298
6083,9568.415,0.921,0.735,2.0,3.0,0.0,-9568.108,4.132,-0.174
6084,9570.958,0.953,0.726,2.0,3.0,0.0,-9570.144,4.196,-0.28
6085,9570.643,0.958,0.569,1.0,1.0,0.0,-9570.608,4.171,-0.287
6086,9570.754,0.963,0.614,2.0,3.0,0.0,-9569.022,4.193,-0.299
6087,9568.817,0.915,0.735,2.0,7.0,0.0,-9566.77,4.209,-0.344
6088,9570.958,0.789,0.726,2.0,3.0,0.0,-9569.484,4.163,-0.26
6089,9570.156,0.924,0.569,2.0,5.0,0.0,-9566.922,4.146,-0.243
6090,9570.412,0.926,0.614,2.0,3.0,0.0,-9569.678,4.205,-0.301
6091,9569.782,0.967,0.735,2.0,7.0,0.0,-9566.591,4.163,-0.194
6092,9571.06,1.0,0.726,3.0,7.0,0.0,-9570.911,4.175,-0.277
6093,9570.838,1.0,0.569,2.0,3.0,0.0,-9570.213,4.172,-0.224
6094,9571.211,0.825,0.614,2.0,3.0,0.0,-9569.113,4.179,-0.273
6095,9571.15,0.876,0.735,2.0,3.0,0.0,-9569.443,4.166,-0.243
6096,9570.438,0.892,0.726,3.0,7.0,0.0,-9569.755,4.181,-0.303
6097,9570.722,0.949,0.569,2.0,3.0,0.0,-9570.263,4.174,-0.222
6098,9571.136,0.993,0.614,2.0,7.0,0.0,-9570.998,4.176,-0.239
6099,9570.656,0.835,0.735,1.0,3.0,0.0,-9570.26,4.187,-0.235
6100,9570.345,0.948,0.726,3.0,7.0,0.0,-9567.73,4.2,-0.311
6101,9570.864,1.0,0.569,3.0,7.0,0.0,-9570.6,4.195,-0.292
6102,9570.328,0.899,0.614,2.0,7.0,0.0,-9570.025,4.174,-0.299
6103,9570.949,1.0,0.735,1.0,1.0,0.0,-9570.642,4.187,-0.246
6104,9570.782,0.957,0.726,2.0,7.0,0.0,-9569.143,4.167,-0.22
6105,9571.301,0.997,0.569,2.0,7.0,0.0,-9570.683,4.177,-0.26
6106,9569.214,0.929,0.614,2.0,3.0,0.0,-9569.148,4.171,-0.316
6107,9568.641,0.834,0.735,2.0,3.0,0.0,-9568.023,4.22,-0.34
6108,9569.951,0.957,0.726,2.0,3.0,0.0,-9569.797,4.161,-0.197
6109,9571.153,0.95,0.569,2.0,3.0,0.0,-9570.854,4.19,-0.27
6110,9568.882,0.983,0.614,3.0,7.0,0.0,-9566.803,4.224,-0.285
6111,9568.176,0.685,0.735,2.0,3.0,0.0,-9566.522,4.227,-0.276
6112,9570.006,1.0,0.726,2.0,3.0,0.0,-9569.793,4.161,-0.198
6113,9570.932,0.972,0.569,1.0,3.0,0.0,-9570.618,4.191,-0.291
6114,9569.144,0.955,0.614,2.0,7.0,0.0,-9564.627,4.133,-0.201
6115,9568.03,0.974,0.735,2.0,3.0,0.0,-9566.516,4.214,-0.357
6116,9571.292,0.997,0.726,2.0,7.0,0.0,-9569.918,4.175,-0.259
6117,9571.153,0.981,0.569,2.0,5.0,0.0,-9570.308,4.166,-0.251
6118,9569.191,0.984,0.614,2.0,3.0,0.0,-9568.422,4.139,-0.187
6119,9569.448,0.865,0.735,2.0,7.0,0.0,-9564.19,4.142,-0.191
6120,9570.93,0.971,0.726,2.0,3.0,0.0,-9570.838,4.197,-0.277
6121,9567.441,0.459,0.569,2.0,3.0,0.0,-9565.317,4.152,-0.314
6122,9569.44,1.0,0.614,2.0,3.0,0.0,-9569.166,4.141,-0.192
6123,9568.648,0.978,0.735,2.0,3.0,0.0,-9568.62,4.131,-0.185
6124,9571.283,0.793,0.726,2.0,3.0,0.0,-9569.579,4.174,-0.254
6125,9567.917,1.0,0.569,2.0,3.0,0.0,-9566.841,4.225,-0.263
6126,9569.716,1.0,0.614,1.0,1.0,0.0,-9569.402,4.141,-0.202
6127,9569.001,0.904,0.735,2.0,3.0,0.0,-9567.965,4.131,-0.223
6128,9571.032,0.977,0.726,2.0,3.0,0.0,-9570.959,4.163,-0.234
6129,9570.596,0.825,0.569,2.0,3.0,0.0,-9566.638,4.194,-0.304
6130,9570.018,0.885,0.614,2.0,7.0,0.0,-9568.531,4.169,-0.202
6131,9569.251,0.905,0.735,2.0,3.0,0.0,-9567.549,4.138,-0.19
6132,9570.956,0.995,0.726,3.0,7.0,0.0,-9570.849,4.166,-0.227
6133,9569.731,0.793,0.569,2.0,7.0,0.0,-9567.481,4.16,-0.192
6134,9569.075,0.875,0.614,3.0,7.0,0.0,-9567.414,4.138,-0.255
6135,9569.984,0.99,0.735,2.0,3.0,0.0,-9569.08,4.154,-0.197
6136,9571.162,0.985,0.726,3.0,7.0,0.0,-9570.299,4.189,-0.271
6137,9571.204,0.872,0.569,3.0,7.0,0.0,-9568.615,4.174,-0.269
6138,9570.913,1.0,0.614,2.0,3.0,0.0,-9569.456,4.178,-0.232
6139,9570.137,0.994,0.735,3.0,7.0,0.0,-9569.76,4.144,-0.22
6140,9571.152,0.927,0.726,2.0,3.0,0.0,-9570.623,4.188,-0.278
6141,9570.096,0.927,0.569,2.0,7.0,0.0,-9569.569,4.194,-0.318
6142,9571.151,1.0,0.614,1.0,1.0,0.0,-9570.964,4.176,-0.24
6143,9568.315,0.779,0.735,2.0,3.0,0.0,-9566.374,4.137,-0.168
6144,9570.627,0.851,0.726,3.0,7.0,0.0,-9568.351,4.161,-0.214
6145,9571.273,0.928,0.569,3.0,7.0,0.0,-9569.458,4.173,-0.257
6146,9570.039,0.734,0.614,3.0,7.0,0.0,-9567.951,4.15,-0.263
6147,9570.698,1.0,0.735,2.0,3.0,0.0,-9568.507,4.154,-0.243
6148,9570.642,1.0,0.726,3.0,7.0,0.0,-9570.527,4.155,-0.221
6149,9571.131,0.982,0.569,2.0,7.0,0.0,-9571.002,4.178,-0.277
6150,9570.271,0.948,0.614,1.0,3.0,0.0,-9568.396,4.149,-0.211
6151,9570.795,1.0,0.735,3.0,7.0,0.0,-9570.254,4.17,-0.221
6152,9570.902,0.979,0.726,2.0,3.0,0.0,-9570.179,4.162,-0.227
6153,9571.056,0.882,0.569,2.0,3.0,0.0,-9569.994,4.19,-0.284
6154,9571.294,0.811,0.614,2.0,3.0,0.0,-9568.871,4.18,-0.258
6155,9571.008,1.0,0.735,1.0,1.0,0.0,-9570.819,4.171,-0.23
6156,9571.237,1.0,0.726,3.0,7.0,0.0,-9570.888,4.183,-0.272
6157,9567.962,0.676,0.569,2.0,7.0,0.0,-9565.896,4.124,-0.235
6158,9571.027,0.955,0.614,2.0,5.0,0.0,-9570.213,4.166,-0.231
6159,9570.625,0.676,0.735,2.0,3.0,0.0,-9569.218,4.171,-0.217
6160,9569.956,0.603,0.726,3.0,7.0,0.0,-9567.864,4.203,-0.321
6161,9569.512,1.0,0.569,2.0,3.0,0.0,-9567.842,4.173,-0.195
6162,9569.945,0.895,0.614,3.0,7.0,0.0,-9569.872,4.142,-0.234
6163,9569.255,0.96,0.735,2.0,3.0,0.0,-9569.155,4.133,-0.209
6164,9568.706,0.944,0.726,2.0,7.0,0.0,-9567.685,4.137,-0.176
6165,9569.793,1.0,0.569,1.0,1.0,0.0,-9569.369,4.175,-0.202
6166,9568.758,0.971,0.614,2.0,3.0,0.0,-9568.279,4.138,-0.176
6167,9569.328,0.984,0.735,2.0,3.0,0.0,-9568.409,4.142,-0.187
6168,9569.068,0.888,0.726,2.0,3.0,0.0,-9567.462,4.148,-0.178
6169,9570.088,1.0,0.569,3.0,7.0,0.0,-9569.73,4.169,-0.203
6170,9570.47,0.934,0.614,1.0,3.0,0.0,-9567.515,4.15,-0.226
6171,9569.947,1.0,0.735,2.0,3.0,0.0,-9569.395,4.146,-0.202
6172,9570.905,1.0,0.726,3.0,7.0,0.0,-9568.989,4.161,-0.255
6173,9568.75,0.717,0.569,2.0,3.0,0.0,-9566.594,4.196,-0.211
6174,9567.74,0.851,0.614,2.0,3.0,0.0,-9567.293,4.12,-0.182
