draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1
6290,11326.745,0.979,0.673,2.0,3.0,0.0,-11326.634,4.624,-1.136
6291,11326.672,0.897,0.728,2.0,5.0,0.0,-11325.575,4.624,-1.138
6292,11327.032,0.837,0.656,1.0,3.0,0.0,-11326.917,4.592,-1.11
6293,11326.627,0.806,0.646,1.0,3.0,0.0,-11326.27,4.582,-1.101
6294,11326.392,0.95,0.673,1.0,1.0,0.0,-11326.375,4.624,-1.146
6295,11326.264,0.932,0.728,3.0,7.0,0.0,-11324.656,4.637,-1.131
6296,11327.541,1.0,0.656,2.0,3.0,0.0,-11327.095,4.601,-1.107
6297,11326.965,0.997,0.646,3.0,7.0,0.0,-11326.294,4.588,-1.106
6298,11326.675,1.0,0.673,2.0,3.0,0.0,-11326.076,4.633,-1.114
6299,11326.795,0.859,0.728,3.0,7.0,0.0,-11324.935,4.606,-1.044
6300,11327.679,0.943,0.656,2.0,7.0,0.0,-11327.024,4.608,-1.076
6301,11327.836,0.982,0.646,1.0,3.0,0.0,-11326.834,4.598,-1.08
6302,11324.249,0.793,0.673,2.0,3.0,0.0,-11323.505,4.655,-1.153
6303,11323.704,0.561,0.728,1.0,3.0,0.0,-11323.256,4.629,-1.035
6304,11327.826,0.989,0.656,1.0,3.0,0.0,-11327.593,4.599,-1.086
6305,11327.44,0.775,0.646,2.0,3.0,0.0,-11325.803,4.583,-1.07
6306,11325.123,1.0,0.673,1.0,1.0,0.0,-11324.256,4.648,-1.143
6307,11327.638,1.0,0.728,1.0,3.0,0.0,-11324.527,4.604,-1.067
6308,11327.369,0.904,0.656,2.0,7.0,0.0,-11326.637,4.62,-1.094
6309,11326.339,0.936,0.646,2.0,3.0,0.0,-11326.062,4.566,-1.044
6310,11326.124,0.908,0.673,2.0,3.0,0.0,-11324.058,4.639,-1.122
6311,11327.684,0.939,0.728,2.0,3.0,0.0,-11327.16,4.611,-1.083
6312,11326.961,0.907,0.656,1.0,1.0,0.0,-11326.943,4.626,-1.089
6313,11327.747,1.0,0.646,2.0,3.0,0.0,-11326.316,4.595,-1.067
6314,11326.503,1.0,0.673,3.0,7.0,0.0,-11326.131,4.635,-1.12
6315,11327.714,1.0,0.728,2.0,3.0,0.0,-11327.654,4.6,-1.098
6316,11326.704,0.996,0.656,3.0,7.0,0.0,-11326.402,4.57,-1.05
6317,11326.719,0.876,0.646,2.0,7.0,0.0,-11325.793,4.63,-1.127
6318,11326.803,0.979,0.673,2.0,7.0,0.0,-11325.69,4.572,-1.056
6319,11327.58,0.988,0.728,2.0,3.0,0.0,-11327.564,4.598,-1.101
6320,11326.427,0.986,0.656,2.0,7.0,0.0,-11325.6,4.635,-1.123
6321,11327.744,1.0,0.646,2.0,3.0,0.0,-11326.679,4.604,-1.099
6322,11327.668,0.981,0.673,2.0,7.0,0.0,-11326.597,4.605,-1.07
6323,11327.799,0.996,0.728,2.0,5.0,0.0,-11327.485,4.596,-1.073
6324,11327.52,0.887,0.656,3.0,7.0,0.0,-11325.348,4.588,-1.085
6325,11326.573,0.899,0.646,2.0,3.0,0.0,-11326.28,4.614,-1.141
6326,11327.756,0.999,0.673,2.0,5.0,0.0,-11327.616,4.605,-1.099
6327,11327.792,0.994,0.728,2.0,3.0,0.0,-11327.749,4.6,-1.072
6328,11327.438,0.991,0.656,2.0,3.0,0.0,-11327.365,4.607,-1.063
6329,11326.787,1.0,0.646,2.0,7.0,0.0,-11325.946,4.591,-1.032
6330,11324.482,0.523,0.673,2.0,3.0,0.0,-11323.391,4.601,-1.163
6331,11327.2,0.849,0.728,2.0,7.0,0.0,-11326.51,4.616,-1.125
6332,11327.658,0.999,0.656,2.0,3.0,0.0,-11327.439,4.589,-1.077
6333,11327.21,0.945,0.646,2.0,3.0,0.0,-11326.171,4.578,-1.06
6334,11323.411,0.973,0.673,2.0,7.0,0.0,-11322.712,4.658,-1.111
6335,11326.693,0.858,0.728,2.0,3.0,0.0,-11326.338,4.632,-1.108
6336,11327.304,0.981,0.656,2.0,7.0,0.0,-11326.785,4.622,-1.112
6337,11326.269,0.895,0.646,3.0,7.0,0.0,-11326.057,4.571,-1.084
6338,11326.933,1.0,0.673,2.0,3.0,0.0,-11323.77,4.618,-1.133
6339,11327.778,0.964,0.728,2.0,7.0,0.0,-11325.731,4.604,-1.097
6340,11327.544,0.943,0.656,2.0,3.0,0.0,-11326.717,4.611,-1.112
6341,11327.702,0.98,0.646,2.0,7.0,0.0,-11325.82,4.599,-1.096
6342,11327.816,0.973,0.673,2.0,7.0,0.0,-11325.971,4.606,-1.091
6343,11327.685,0.978,0.728,2.0,5.0,0.0,-11327.512,4.595,-1.092
6344,11327.146,0.98,0.656,2.0,3.0,0.0,-11327.066,4.615,-1.127
6345,11325.057,0.685,0.646,2.0,3.0,0.0,-11324.965,4.636,-1.068
6346,11327.494,0.984,0.673,3.0,7.0,0.0,-11327.415,4.616,-1.111
6347,11327.472,0.979,0.728,2.0,7.0,0.0,-11327.368,4.597,-1.105
6348,11325.874,0.805,0.656,2.0,3.0,0.0,-11325.63,4.599,-1.142
6349,11327.103,1.0,0.646,2.0,3.0,0.0,-11324.888,4.623,-1.124
6350,11327.083,0.95,0.673,3.0,7.0,0.0,-11325.766,4.579,-1.043
6351,11327.654,1.0,0.728,2.0,7.0,0.0,-11327.468,4.613,-1.09
6352,11327.118,1.0,0.656,1.0,1.0,0.0,-11326.159,4.606,-1.124
6353,11326.986,0.993,0.646,1.0,1.0,0.0,-11326.975,4.625,-1.126
6354,11327.847,0.992,0.673,2.0,3.0,0.0,-11327.007,4.601,-1.082
6355,11327.543,0.957,0.728,2.0,3.0,0.0,-11327.218,4.606,-1.111
6356,11326.748,0.983,0.656,2.0,3.0,0.0,-11326.621,4.63,-1.1
6357,11327.403,0.989,0.646,2.0,5.0,0.0,-11326.473,4.585,-1.052
6358,11327.501,0.923,0.673,2.0,3.0,0.0,-11327.155,4.585,-1.06
6359,11327.662,0.955,0.728,2.0,5.0,0.0,-11327.019,4.589,-1.074
6360,11326.608,0.908,0.656,3.0,7.0,0.0,-11323.756,4.625,-1.075
6361,11327.478,0.998,0.646,2.0,3.0,0.0,-11327.32,4.587,-1.054
6362,11327.632,0.934,0.673,2.0,3.0,0.0,-11326.94,4.593,-1.059
6363,11327.682,0.949,0.728,2.0,7.0,0.0,-11327.136,4.607,-1.073
6364,11326.397,0.964,0.656,2.0,3.0,0.0,-11325.874,4.573,-1.084
6365,11326.917,0.973,0.646,2.0,3.0,0.0,-11326.686,4.579,-1.036
6366,11327.651,0.922,0.673,2.0,7.0,0.0,-11326.108,4.604,-1.105
6367,11327.754,0.975,0.728,1.0,3.0,0.0,-11327.467,4.595,-1.086
6368,11326.14,0.928,0.656,1.0,1.0,0.0,-11325.857,4.572,-1.091
6369,11326.459,0.98,0.646,3.0,7.0,0.0,-11325.779,4.569,-1.035
6370,11327.227,0.909,0.673,1.0,3.0,0.0,-11327.071,4.593,-1.106
6371,11326.888,0.911,0.728,3.0,7.0,0.0,-11326.447,4.579,-1.035
6372,11327.238,1.0,0.656,2.0,3.0,0.0,-11326.374,4.58,-1.074
6373,11327.555,0.914,0.646,3.0,7.0,0.0,-11325.4,4.593,-1.094
6374,11326.849,0.907,0.673,1.0,1.0,0.0,-11326.757,4.59,-1.112
6375,11327.647,1.0,0.728,2.0,7.0,0.0,-11326.829,4.609,-1.107
6376,11327.256,0.847,0.656,2.0,3.0,0.0,-11325.705,4.598,-1.047
6377,11327.28,0.944,0.646,1.0,1.0,0.0,-11327.267,4.59,-1.1
6378,11327.688,0.957,0.673,2.0,7.0,0.0,-11326.4,4.613,-1.095
6379,11327.776,0.983,0.728,3.0,7.0,0.0,-11327.507,4.602,-1.072
6380,11326.241,0.904,0.656,2.0,3.0,0.0,-11325.979,4.613,-1.043
6381,11326.517,0.881,0.646,2.0,7.0,0.0,-11321.946,4.573,-1.029
6382,11325.919,0.742,0.673,3.0,7.0,0.0,-11325.151,4.598,-1.14
6383,11326.981,0.946,0.728,2.0,3.0,0.0,-11326.727,4.616,-1.132
6384,11326.731,1.0,0.656,2.0,3.0,0.0,-11326.089,4.604,-1.041
6385,11326.411,0.828,0.646,3.0,7.0,0.0,-11324.71,4.622,-1.146
6386,11326.02,1.0,0.673,3.0,7.0,0.0,-11325.267,4.633,-1.081
6387,11327.776,0.979,0.728,2.0,7.0,0.0,-11326.619,4.597,-1.089
6388,11326.796,0.997,0.656,3.0,7.0,0.0,-11326.168,4.624,-1.078
6389,11326.225,1.0,0.646,2.0,3.0,0.0,-11326.005,4.631,-1.146
6390,11325.577,0.885,0.673,1.0,1.0,0.0,-11325.24,4.635,-1.077
6391,11327.834,0.744,0.728,2.0,3.0,0.0,-11325.923,4.598,-1.079
6392,11327.687,1.0,0.656,2.0,3.0,0.0,-11326.829,4.609,-1.104
6393,11327.018,0.999,0.646,3.0,7.0,0.0,-11326.168,4.622,-1.128
6394,11325.831,1.0,0.673,2.0,3.0,0.0,-11325.212,4.593,-1.136
6395,11327.104,0.937,0.728,2.0,7.0,0.0,-11326.97,4.624,-1.121
6396,11327.165,0.929,0.656,3.0,7.0,0.0,-11327.002,4.609,-1.125
6397,11327.065,0.858,0.646,1.0,3.0,0.0,-11325.279,4.598,-1.118
6398,11326.188,0.991,0.673,2.0,3.0,0.0,-11325.387,4.637,-1.103
6399,11325.911,0.865,0.728,2.0,3.0,0.0,-11325.588,4.618,-1.155
6400,11327.782,0.99,0.656,2.0,3.0,0.0,-11326.879,4.608,-1.094
6401,11327.774,0.98,0.646,2.0,7.0,0.0,-11326.132,4.594,-1.077
6402,11326.769,1.0,0.673,2.0,3.0,0.0,-11325.852,4.603,-1.13
6403,11327.488,1.0,0.728,2.0,3.0,0.0,-11325.573,4.604,-1.06
6404,11327.387,0.976,0.656,3.0,7.0,0.0,-11327.364,4.582,-1.064
6405,11326.912,0.884,0.646,2.0,3.0,0.0,-11326.642,4.589,-1.109
6406,11323.639,0.94,0.673,3.0,7.0,0.0,-11323.07,4.66,-1.144
6407,11327.463,1.0,0.728,2.0,3.0,0.0,-11327.391,4.587,-1.085
6408,11325.436,0.932,0.656,3.0,7.0,0.0,-11325.078,4.635,-1.161
6409,11325.651,0.883,0.646,2.0,3.0,0.0,-11325.096,4.639,-1.092
6410,11327.717,1.0,0.673,2.0,7.0,0.0,-11323.364,4.597,-1.093
6411,11327.077,0.821,0.728,1.0,3.0,0.0,-11325.938,4.614,-1.064
6412,11327.416,0.936,0.656,2.0,7.0,0.0,-11323.433,4.582,-1.066
6413,11327.045,0.901,0.646,2.0,3.0,0.0,-11324.542,4.623,-1.085
6414,11327.787,0.998,0.673,1.0,3.0,0.0,-11327.649,4.604,-1.096
6415,11325.731,0.933,0.728,2.0,3.0,0.0,-11325.39,4.559,-1.047
6416,11327.601,0.931,0.656,2.0,7.0,0.0,-11326.854,4.615,-1.09
6417,11327.167,1.0,0.646,1.0,1.0,0.0,-11326.985,4.623,-1.089
6418,11327.622,0.944,0.673,2.0,3.0,0.0,-11327.316,4.615,-1.096
6419,11327.058,0.967,0.728,2.0,3.0,0.0,-11325.35,4.612,-1.059
6420,11327.188,0.659,0.656,2.0,3.0,0.0,-11324.449,4.611,-1.125
6421,11327.364,0.942,0.646,3.0,7.0,0.0,-11326.627,4.62,-1.09
6422,11327.674,0.978,0.673,2.0,3.0,0.0,-11327.512,4.607,-1.105
6423,11327.703,1.0,0.728,2.0,3.0,0.0,-11327.185,4.593,-1.085
6424,11326.984,0.974,0.656,3.0,7.0,0.0,-11325.732,4.574,-1.056
6425,11327.447,1.0,0.646,1.0,1.0,0.0,-11327.345,4.619,-1.092
6426,11326.513,0.908,0.673,2.0,3.0,0.0,-11326.476,4.634,-1.106
6427,11327.077,0.954,0.728,3.0,7.0,0.0,-11326.769,4.576,-1.051
6428,11325.326,0.907,0.656,2.0,3.0,0.0,-11324.896,4.555,-1.04
6429,11327.281,0.983,0.646,2.0,3.0,0.0,-11327.176,4.605,-1.119
6430,11326.429,1.0,0.673,1.0,1.0,0.0,-11326.253,4.635,-1.11
6431,11327.74,1.0,0.728,3.0,7.0,0.0,-11327.035,4.599,-1.067
6432,11326.749,0.535,0.656,2.0,3.0,0.0,-11319.372,4.594,-1.033
6433,11327.443,0.99,0.646,2.0,3.0,0.0,-11327.041,4.614,-1.116
6434,11325.149,0.927,0.673,2.0,7.0,0.0,-11324.14,4.554,-1.038
6435,11327.329,0.879,0.728,2.0,5.0,0.0,-11326.809,4.612,-1.121
6436,11326.861,0.983,0.656,3.0,7.0,0.0,-11326.357,4.603,-1.042
6437,11327.636,0.986,0.646,2.0,3.0,0.0,-11327.218,4.614,-1.101
6438,11327.637,0.989,0.673,3.0,7.0,0.0,-11324.561,4.604,-1.105
6439,11327.662,1.0,0.728,2.0,3.0,0.0,-11327.338,4.613,-1.1
6440,11326.957,0.991,0.656,2.0,7.0,0.0,-11325.868,4.611,-1.131
6441,11327.05,0.93,0.646,2.0,7.0,0.0,-11326.876,4.596,-1.115
6442,11326.468,0.886,0.673,3.0,7.0,0.0,-11326.432,4.632,-1.091
6443,11326.422,0.694,0.728,1.0,3.0,0.0,-11325.549,4.616,-1.052
6444,11327.308,1.0,0.656,2.0,3.0,0.0,-11326.753,4.621,-1.091
6445,11326.251,0.922,0.646,2.0,3.0,0.0,-11325.849,4.608,-1.037
6446,11326.64,0.997,0.673,2.0,7.0,0.0,-11326.115,4.577,-1.089
6447,11324.591,0.765,0.728,3.0,7.0,0.0,-11323.424,4.643,-1.08
6448,11326.818,0.958,0.656,2.0,3.0,0.0,-11326.759,4.625,-1.08
6449,11326.423,1.0,0.646,2.0,3.0,0.0,-11325.747,4.571,-1.078
6450,11324.536,0.887,0.673,2.0,7.0,0.0,-11322.129,4.651,-1.156
6451,11327.614,1.0,0.728,3.0,7.0,0.0,-11325.21,4.589,-1.079
6452,11327.777,0.998,0.656,3.0,7.0,0.0,-11326.628,4.607,-1.081
6453,11327.66,1.0,0.646,2.0,3.0,0.0,-11326.448,4.607,-1.072
6454,11327.321,0.986,0.673,2.0,3.0,0.0,-11324.392,4.604,-1.117
6455,11326.312,0.808,0.728,2.0,3.0,0.0,-11325.586,4.566,-1.057
6456,11327.705,0.966,0.656,2.0,3.0,0.0,-11327.483,4.603,-1.069
6457,11326.471,0.661,0.646,1.0,3.0,0.0,-11324.997,4.586,-1.114
6458,11327.817,1.0,0.673,2.0,3.0,0.0,-11327.375,4.606,-1.085
6459,11327.685,0.932,0.728,3.0,7.0,0.0,-11325.847,4.591,-1.081
6460,11327.169,0.77,0.656,2.0,3.0,0.0,-11326.434,4.592,-1.107
6461,11327.331,0.984,0.646,3.0,7.0,0.0,-11325.934,4.605,-1.118
6462,11327.362,0.912,0.673,2.0,3.0,0.0,-11327.242,4.609,-1.063
6463,11327.417,0.982,0.728,2.0,7.0,0.0,-11327.082,4.62,-1.107
6464,11326.886,0.951,0.656,2.0,5.0,0.0,-11324.415,4.573,-1.058
6465,11327.225,0.93,0.646,2.0,7.0,0.0,-11326.302,4.588,-1.098
6466,11326.631,0.791,0.673,2.0,3.0,0.0,-11325.053,4.617,-1.141
6467,11327.16,0.909,0.728,3.0,7.0,0.0,-11326.445,4.602,-1.048
6468,11327.171,0.979,0.656,2.0,7.0,0.0,-11326.331,4.614,-1.066
6469,11327.719,1.0,0.646,2.0,7.0,0.0,-11327.319,4.606,-1.074
6470,11325.971,0.861,0.673,1.0,1.0,0.0,-11325.926,4.614,-1.152
6471,11327.209,0.999,0.728,2.0,3.0,0.0,-11327.045,4.586,-1.093
6472,11322.021,0.594,0.656,2.0,3.0,0.0,-11321.89,4.574,-1.153
6473,11327.833,0.998,0.646,1.0,3.0,0.0,-11327.684,4.605,-1.085
6474,11326.214,0.979,0.673,2.0,3.0,0.0,-11325.53,4.633,-1.086
6475,11327.213,1.0,0.728,1.0,1.0,0.0,-11327.05,4.586,-1.093
6476,11327.38,0.972,0.656,1.0,3.0,0.0,-11322.075,4.586,-1.086
6477,11327.694,0.995,0.646,2.0,7.0,0.0,-11327.67,4.611,-1.102
6478,11327.146,1.0,0.673,2.0,3.0,0.0,-11326.295,4.611,-1.126
6479,11327.335,0.866,0.728,2.0,3.0,0.0,-11325.872,4.6,-1.113
6480,11327.063,0.826,0.656,2.0,3.0,0.0,-11325.825,4.593,-1.111
6481,11327.508,0.925,0.646,2.0,5.0,0.0,-11326.913,4.585,-1.061
6482,11327.116,0.717,0.673,2.0,3.0,0.0,-11324.313,4.626,-1.113
6483,11326.592,0.861,0.728,1.0,3.0,0.0,-11325.014,4.634,-1.113
6484,11327.631,1.0,0.656,1.0,1.0,0.0,-11327.201,4.598,-1.099
6485,11327.579,0.937,0.646,2.0,7.0,0.0,-11326.691,4.603,-1.063
6486,11327.116,0.602,0.673,1.0,3.0,0.0,-11324.729,4.626,-1.113
6487,11327.025,1.0,0.728,2.0,3.0,0.0,-11326.474,4.613,-1.13
6488,11327.15,0.97,0.656,2.0,3.0,0.0,-11326.959,4.595,-1.043
6489,11326.357,0.834,0.646,2.0,3.0,0.0,-11325.475,4.614,-1.145
6490,11327.466,0.79,0.673,2.0,7.0,0.0,-11325.658,4.585,-1.076
6491,11327.646,0.995,0.728,3.0,7.0,0.0,-11326.367,4.588,-1.069
6492,11326.705,0.967,0.656,2.0,3.0,0.0,-11326.583,4.573,-1.075
6493,11327.766,0.974,0.646,2.0,7.0,0.0,-11324.467,4.601,-1.095
6494,11327.39,0.962,0.673,2.0,7.0,0.0,-11326.966,4.621,-1.099
6495,11327.297,0.972,0.728,3.0,7.0,0.0,-11326.549,4.618,-1.12
6496,11326.939,0.973,0.656,2.0,7.0,0.0,-11326.163,4.624,-1.084
6497,11327.544,0.983,0.646,2.0,7.0,0.0,-11327.53,4.615,-1.085
6498,11327.225,0.882,0.673,2.0,3.0,0.0,-11326.417,4.621,-1.086
6499,11327.743,0.89,0.728,2.0,7.0,0.0,-11326.646,4.599,-1.067
6500,11327.664,0.996,0.656,2.0,7.0,0.0,-11326.583,4.607,-1.073
6501,11327.796,0.979,0.646,3.0,7.0,0.0,-11326.855,4.599,-1.072
6502,11325.975,0.906,0.673,2.0,3.0,0.0,-11325.932,4.598,-1.139
6503,11327.633,0.95,0.728,1.0,3.0,0.0,-11327.427,4.592,-1.087
6504,11326.911,0.959,0.656,2.0,7.0,0.0,-11326.401,4.58,-1.035
6505,11327.356,0.97,0.646,2.0,3.0,0.0,-11327.263,4.588,-1.047
6506,11325.875,1.0,0.673,2.0,3.0,0.0,-11325.46,4.635,-1.084
6507,11327.838,1.0,0.728,2.0,3.0,0.0,-11327.639,4.604,-1.084
6508,11327.234,0.811,0.656,2.0,7.0,0.0,-11325.098,4.617,-1.124
6509,11327.656,1.0,0.646,2.0,3.0,0.0,-11327.271,4.593,-1.061
6510,11327.561,1.0,0.673,3.0,7.0,0.0,-11325.827,4.597,-1.101
6511,11327.823,0.997,0.728,3.0,7.0,0.0,-11327.736,4.6,-1.075
6512,11327.068,0.973,0.656,2.0,3.0,0.0,-11326.845,4.626,-1.102
6513,11327.662,0.983,0.646,2.0,7.0,0.0,-11327.124,4.614,-1.093
6514,11326.178,0.783,0.673,1.0,3.0,0.0,-11322.654,4.636,-1.139
6515,11327.635,0.961,0.728,2.0,3.0,0.0,-11327.544,4.597,-1.06
6516,11327.287,0.456,0.656,2.0,3.0,0.0,-11320.46,4.585,-1.089
6517,11327.454,0.911,0.646,2.0,3.0,0.0,-11326.871,4.605,-1.114
6518,11327.395,0.959,0.673,2.0,5.0,0.0,-11325.563,4.595,-1.105
6519,11327.105,0.966,0.728,2.0,3.0,0.0,-11326.967,4.593,-1.04
6520,11326.157,0.969,0.656,3.0,7.0,0.0,-11325.836,4.639,-1.116
6521,11327.039,0.915,0.646,2.0,7.0,0.0,-11326.039,4.627,-1.111
6522,11326.899,0.926,0.673,1.0,3.0,0.0,-11325.232,4.619,-1.134
6523,11326.759,0.994,0.728,3.0,7.0,0.0,-11326.627,4.617,-1.138
6524,11326.681,1.0,0.656,2.0,3.0,0.0,-11326.033,4.628,-1.135
6525,11327.198,0.998,0.646,2.0,3.0,0.0,-11326.64,4.614,-1.125
6526,11327.108,0.951,0.673,2.0,5.0,0.0,-11326.331,4.617,-1.07
6527,11326.067,0.715,0.728,2.0,3.0,0.0,-11323.739,4.589,-1.125
6528,11326.417,0.892,0.656,2.0,3.0,0.0,-11325.637,4.634,-1.1
6529,11327.29,0.947,0.646,2.0,7.0,0.0,-11325.661,4.58,-1.07
6530,11326.596,0.864,0.673,1.0,1.0,0.0,-11326.446,4.618,-1.059
6531,11326.568,1.0,0.728,1.0,1.0,0.0,-11325.927,4.588,-1.115
6532,11326.26,0.996,0.656,2.0,3.0,0.0,-11325.677,4.626,-1.148
6533,11327.808,1.0,0.646,2.0,3.0,0.0,-11327.329,4.597,-1.073
6534,11327.667,1.0,0.673,1.0,3.0,0.0,-11326.681,4.613,-1.089
6535,11327.613,0.892,0.728,2.0,3.0,0.0,-11325.761,4.588,-1.074
6536,11326.46,1.0,0.656,1.0,1.0,0.0,-11326.232,4.626,-1.143
6537,11327.623,0.986,0.646,2.0,7.0,0.0,-11327.533,4.612,-1.107
6538,11326.911,0.913,0.673,2.0,3.0,0.0,-11326.479,4.622,-1.132
6539,11327.653,1.0,0.728,2.0,3.0,0.0,-11327.566,4.594,-1.06
6540,11326.483,0.827,0.656,2.0,5.0,0.0,-11324.328,4.577,-1.024
6541,11327.54,0.984,0.646,2.0,3.0,0.0,-11327.321,4.616,-1.107
6542,11327.527,1.0,0.673,2.0,3.0,0.0,-11326.941,4.617,-1.106
6543,11327.013,0.94,0.728,2.0,3.0,0.0,-11326.723,4.575,-1.05
6544,11326.754,0.999,0.656,2.0,3.0,0.0,-11326.389,4.584,-1.029
6545,11327.811,0.986,0.646,1.0,3.0,0.0,-11327.19,4.607,-1.091
6546,11327.527,0.538,0.673,1.0,3.0,0.0,-11324.897,4.617,-1.106
6547,11327.265,0.997,0.728,2.0,7.0,0.0,-11326.662,4.623,-1.108
6548,11325.79,0.785,0.656,2.0,7.0,0.0,-11324.579,4.582,-1.12
6549,11327.019,0.967,0.646,2.0,7.0,0.0,-11326.893,4.624,-1.125
6550,11327.116,0.925,0.673,2.0,7.0,0.0,-11326.094,4.587,-1.039
6551,11325.898,0.747,0.728,2.0,7.0,0.0,-11325.074,4.581,-1.116
6552,11325.44,0.989,0.656,2.0,3.0,0.0,-11325.209,4.637,-1.078
6553,11327.028,1.0,0.646,2.0,3.0,0.0,-11326.972,4.624,-1.126
6554,11327.037,0.994,0.673,3.0,7.0,0.0,-11326.397,4.575,-1.057
6555,11326.958,1.0,0.728,1.0,1.0,0.0,-11326.059,4.591,-1.11
6556,11326.191,0.965,0.656,3.0,7.0,0.0,-11324.074,4.57,-1.022
6557,11326.725,0.95,0.646,3.0,7.0,0.0,-11326.372,4.613,-1.137
6558,11327.041,0.954,0.673,2.0,7.0,0.0,-11325.403,4.627,-1.114
6559,11327.534,0.905,0.728,1.0,3.0,0.0,-11326.209,4.611,-1.074
6560,11327.223,0.921,0.656,2.0,7.0,0.0,-11325.122,4.619,-1.122
6561,11326.997,1.0,0.646,2.0,3.0,0.0,-11326.539,4.627,-1.117
6562,11326.932,0.974,0.673,1.0,1.0,0.0,-11326.872,4.629,-1.111
6563,11327.805,1.0,0.728,1.0,3.0,0.0,-11327.581,4.604,-1.078
6564,11325.274,0.598,0.656,2.0,3.0,0.0,-11324.388,4.592,-1.142
6565,11326.027,0.97,0.646,3.0,7.0,0.0,-11325.425,4.63,-1.151
6566,11325.122,0.73,0.673,2.0,3.0,0.0,-11323.924,4.648,-1.12
6567,11327.775,0.983,0.728,2.0,3.0,0.0,-11327.678,4.6,-1.093
6568,11326.389,1.0,0.656,1.0,1.0,0.0,-11325.305,4.592,-1.124
6569,11327.166,0.975,0.646,2.0,3.0,0.0,-11325.461,4.625,-1.102
6570,11326.463,1.0,0.673,2.0,3.0,0.0,-11324.465,4.632,-1.092
6571,11327.008,0.946,0.728,2.0,3.0,0.0,-11326.785,4.623,-1.127
6572,11327.737,0.987,0.656,2.0,3.0,0.0,-11326.095,4.593,-1.069
6573,11327.517,0.991,0.646,2.0,3.0,0.0,-11327.081,4.615,-1.111
6574,11326.912,0.999,0.673,3.0,7.0,0.0,-11326.092,4.623,-1.132
6575,11326.226,0.859,0.728,2.0,3.0,0.0,-11324.87,4.633,-1.142
6576,11326.749,0.939,0.656,2.0,7.0,0.0,-11325.969,4.63,-1.128
6577,11326.644,0.932,0.646,2.0,3.0,0.0,-11326.612,4.633,-1.108
6578,11326.379,0.798,0.673,2.0,3.0,0.0,-11324.459,4.635,-1.13
6579,11327.698,0.996,0.728,3.0,7.0,0.0,-11326.045,4.611,-1.101
6580,11326.373,0.984,0.656,2.0,3.0,0.0,-11326.365,4.636,-1.128
6581,11327.213,1.0,0.646,3.0,7.0,0.0,-11326.52,4.603,-1.119
6582,11326.692,1.0,0.673,1.0,1.0,0.0,-11326.394,4.629,-1.131
6583,11327.07,0.662,0.728,3.0,7.0,0.0,-11325.121,4.62,-1.128
6584,11327.7,0.995,0.656,2.0,7.0,0.0,-11325.948,4.593,-1.087
6585,11327.825,1.0,0.646,2.0,3.0,0.0,-11327.194,4.602,-1.091
6586,11327.418,0.939,0.673,2.0,7.0,0.0,-11326.064,4.613,-1.074
6587,11324.772,0.878,0.728,2.0,3.0,0.0,-11324.717,4.646,-1.163
6588,11326.798,0.745,0.656,1.0,3.0,0.0,-11325.906,4.619,-1.066
6589,11325.664,0.629,0.646,1.0,3.0,0.0,-11324.938,4.589,-1.132
6590,11326.174,0.939,0.673,2.0,7.0,0.0,-11325.728,4.564,-1.058
6591,11326.504,0.983,0.728,2.0,5.0,0.0,-11324.043,4.571,-1.031
6592,11327.5,1.0,0.656,2.0,3.0,0.0,-11326.849,4.616,-1.086
6593,11325.664,0.972,0.646,1.0,1.0,0.0,-11325.131,4.589,-1.132
6594,11325.76,0.924,0.673,2.0,3.0,0.0,-11325.297,4.592,-1.014
6595,11327.457,0.933,0.728,2.0,7.0,0.0,-11325.677,4.595,-1.102
6596,11326.575,0.756,0.656,2.0,3.0,0.0,-11325.095,4.61,-1.045
6597,11326.04,1.0,0.646,2.0,3.0,0.0,-11325.362,4.63,-1.074
6598,11326.158,1.0,0.673,3.0,7.0,0.0,-11325.304,4.564,-1.046
6599,11326.597,0.853,0.728,1.0,3.0,0.0,-11323.707,4.569,-1.051
6600,11327.835,1.0,0.656,2.0,3.0,0.0,-11326.525,4.598,-1.079
6601,11327.091,1.0,0.646,2.0,3.0,0.0,-11325.609,4.625,-1.121
6602,11327.092,1.0,0.673,2.0,3.0,0.0,-11326.098,4.58,-1.042
6603,11327.783,0.799,0.728,2.0,7.0,0.0,-11325.225,4.604,-1.076
6604,11327.761,0.979,0.656,1.0,3.0,0.0,-11327.705,4.597,-1.09
6605,11327.092,0.929,0.646,2.0,7.0,0.0,-11326.341,4.608,-1.126
6606,11327.71,0.991,0.673,2.0,3.0,0.0,-11327.011,4.598,-1.065
6607,11323.2,0.547,0.728,2.0,3.0,0.0,-11322.305,4.593,-1.169
6608,11325.389,0.741,0.656,2.0,7.0,0.0,-11324.404,4.616,-1.162
6609,11327.594,0.988,0.646,2.0,7.0,0.0,-11326.219,4.588,-1.063
6610,11327.71,0.512,0.673,1.0,3.0,0.0,-11325.389,4.598,-1.065
6611,11323.2,0.642,0.728,1.0,1.0,0.0,-11320.78,4.593,-1.169
6612,11326.087,1.0,0.656,2.0,3.0,0.0,-11325.025,4.606,-1.146
6613,11326.737,0.925,0.646,1.0,3.0,0.0,-11325.999,4.572,-1.04
